overlay,family,threshold,recovery_change,exit_key,max_hold,greed_threshold,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,robust_score
core_ge_45,core,45.0,,hold_60_greed_80,60,80.0,250,233,17,120,0.5150214592274678,0.02250885806623645,0.0029940119760478723,524.4563929433093,-382.5620794454937,141.89431349781563,5,0.0,0.3179144471064697,0.33883023126508727
core_ge_45,core,45.0,,hold_40_greed_60,40,60.0,250,250,0,132,0.528,-0.00433558432175976,0.0021942201636589997,-108.389608043994,0.0,-108.389608043994,5,0.0,0.30254721598658707,0.33849554742454513
core_ge_45,core,45.0,,hold_20_greed_off,20,,250,250,0,130,0.52,0.009051690788701851,0.002986298226600015,226.29226971754628,0.0,226.29226971754628,5,0.0,0.3067825135678391,0.3381729061511835
enhanced_ge_35,enhanced,35.0,,hold_40_greed_60,40,60.0,301,301,0,155,0.5149501661129569,-0.00544346451137241,0.001721170395869276,-163.84828179230954,0.0,-163.84828179230954,5,0.0,0.23585731846265415,0.3369734582260544
core_ge_35,core,35.0,,hold_40_greed_off,40,,320,320,0,167,0.521875,0.00263434511257466,0.005611963793782038,84.2990436023891,0.0,84.2990436023891,5,0.0,0.31427220945251133,0.33658602677757155
qvix_ge_50,qvix,50.0,,hold_60_greed_80,60,80.0,110,87,23,45,0.5172413793103449,0.059062407285558824,0.0022371364653244186,513.8429433843618,-499.14963707420486,14.693306310156913,5,0.0,0.3376882564268361,0.33632435132669325
core_ge_35,core,35.0,,hold_20_greed_off,20,,320,320,0,163,0.509375,0.007380431409516751,0.001691067186274875,236.17380510453603,0.0,236.17380510453603,5,0.0,0.2603109131062612,0.3360767563743542
qvix_ge_60,qvix,60.0,,hold_90_greed_off,90,,85,63,22,33,0.5238095238095238,0.04055566875128519,0.001832247557003397,255.50071313309667,-473.8065446679834,-218.30583153488675,4,0.21428571428571427,0.2853370525538012,0.3356730697544148
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_20_greed_60,20,60.0,59,59,0,36,0.6101694915254238,0.01335424831129886,0.013043478260869712,78.79006503666328,0.0,78.79006503666328,5,0.0,0.41032897346532154,0.3352647023788758
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_40_greed_60,40,60.0,79,79,0,44,0.5569620253164557,0.0071265343095707305,0.013043478260869712,56.299621045608774,0.0,56.299621045608774,5,0.0,0.30744918279286415,0.33502303832766994
enhanced_ge_40,enhanced,40.0,,hold_120_greed_off,120,,258,234,24,109,0.4658119658119658,0.013354968640390933,-0.01975983748286192,312.5062661851478,-525.0351956573113,-212.5289294721635,5,0.1891891891891892,0.26084720762910885,0.33496361580669043
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_60_greed_70,60,70.0,38,33,5,21,0.6363636363636364,0.054669651880052884,0.03119584055459268,180.40985120417452,-114.92056006645761,65.4892911377169,3,0.0,0.41185585651817974,0.3346342452243797
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_60_greed_off,60,,101,96,5,48,0.5,0.03240926337924186,-0.003497550098468527,311.12892844072184,-114.92056006645761,196.20836837426424,4,0.0,0.2653325647453718,0.3344961738341428
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_60_greed_80,60,80.0,101,96,5,48,0.5,0.03128065207678698,-0.003497550098468527,300.29425993715495,-114.92056006645761,185.37369987069735,4,0.0,0.2653325647453718,0.33415759044340637
enhanced_ge_40,enhanced,40.0,,hold_20_greed_60,20,60.0,258,258,0,132,0.5116279069767442,0.0006878995768736526,0.001434746809386489,17.747809083340236,0.0,17.747809083340236,5,0.0,0.27405980613282616,0.3340955388708081
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_40_greed_60,40,60.0,90,90,0,48,0.5333333333333333,0.00594200927950984,0.0071024797939714945,53.47808351558856,0.0,53.47808351558856,5,0.0,0.30522766480492114,0.33403105626612595
qvix_ge_50,qvix,50.0,,hold_60_greed_60,60,60.0,110,87,23,46,0.5287356321839081,0.027927738257336684,0.00953206239168125,242.97132283882914,-499.14963707420486,-256.17831423537575,5,0.0,0.322342772039044,0.33395871580603154
qvix_ge_50,qvix,50.0,,hold_90_greed_60,90,60.0,110,87,23,46,0.5287356321839081,0.027927738257336684,0.00953206239168125,242.97132283882914,-499.14963707420486,-256.17831423537575,5,0.0,0.322342772039044,0.33395871580603154
qvix_ge_50,qvix,50.0,,hold_120_greed_60,120,60.0,110,87,23,46,0.5287356321839081,0.027927738257336684,0.00953206239168125,242.97132283882914,-499.14963707420486,-256.17831423537575,5,0.0,0.322342772039044,0.33395871580603154
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_60_greed_off,60,,90,85,5,44,0.5176470588235295,0.03830052065383253,0.0022371364653244186,325.55442555757645,-114.92056006645761,210.63386549111885,4,0.0,0.27225742504842393,0.33353309160404054
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_60_greed_80,60,80.0,90,85,5,44,0.5176470588235295,0.038198972591237605,0.0022371364653244186,324.6912670255196,-114.92056006645761,209.770706959062,4,0.0,0.27225742504842393,0.33350262718526213
qvix_ge_50,qvix,50.0,,hold_40_greed_80,40,80.0,110,110,0,57,0.5181818181818182,-0.008158680907875426,0.007996494896233108,-89.74548998662968,0.0,-89.74548998662968,5,0.0,0.29128312585941335,0.33334065474979335
qvix_ge_50,qvix,50.0,,hold_40_greed_off,40,,110,110,0,57,0.5181818181818182,-0.008201441533890989,0.007996494896233108,-90.21585687280087,0.0,-90.21585687280087,5,0.0,0.29128312585941335,0.33332782656198867
core_ge_45,core,45.0,,hold_40_greed_off,40,,250,250,0,130,0.52,0.0029243272051913075,0.004784041715859999,73.10818012978268,0.0,73.10818012978268,5,0.0,0.34464051766986586,0.3333060567479682
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_60_greed_off,60,,115,110,5,54,0.4909090909090909,0.027613871632903055,-0.007417361190562077,303.7525879619336,-114.92056006645761,188.83202789547602,4,0.0,0.2566459738156437,0.3332070290391648
enhanced_ge_35,enhanced,35.0,,hold_20_greed_off,20,,301,301,0,151,0.5016611295681063,0.005172071643860564,0.0014285714285713347,155.67935648020296,0.0,155.67935648020296,5,0.0,0.24164683768198136,0.33305043926265276
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_60_greed_80,60,80.0,115,110,5,54,0.4909090909090909,0.026628901768942434,-0.007417361190562077,292.9179194583668,-114.92056006645761,177.99735939190919,4,0.0,0.2566459738156437,0.3329115380799767
enhanced_ge_45,enhanced,45.0,,hold_90_greed_off,90,,202,183,19,87,0.47540983606557374,0.017822746142969914,-0.0035398230088495852,326.15625441634944,-421.7910288094067,-95.63477439305728,5,0.1276595744680851,0.28879321077749887,0.3327142424602865
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_40_greed_60,40,60.0,115,115,0,59,0.5130434782608696,-0.00032810512703984124,0.002581755593803914,-3.7732089609581743,0.0,-3.7732089609581743,5,0.0,0.29936121343728317,0.3324744105173402
baseline,baseline,0.0,,hold_40_greed_off,40,,373,373,0,188,0.5040214477211796,0.0018462409057310063,0.002643171806167244,68.86478578376654,0.0,68.86478578376654,5,0.0,0.2563384713841017,0.33205751842158104
baseline,baseline,0.0,,hold_40_greed_60,40,60.0,373,373,0,187,0.5013404825737265,-0.005480027335045412,0.000779423226812348,-204.40501959719387,0.0,-204.40501959719387,5,0.0,0.21556883677852934,0.3317807261440673
enhanced_ge_35,enhanced,35.0,,hold_20_greed_80,20,80.0,301,301,0,150,0.4983388704318937,0.005264218764138823,0.0,158.45298480057858,0.0,158.45298480057858,5,0.0,0.23909321466080985,0.3316212436723237
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_60_greed_off,60,,100,95,5,47,0.49473684210526314,0.03231565320678147,-0.007304601899196461,306.99870546442395,-114.92056006645761,192.07814539796635,4,0.0,0.258248415537642,0.3314032437716546
recovery_peak_60_change_le_2p5,recovery,60.0,2.5,hold_60_greed_80,60,80.0,100,95,5,47,0.49473684210526314,0.03222479441393338,-0.007304601899196461,306.1355469323671,-114.92056006645761,191.2149868659095,4,0.0,0.258248415537642,0.3313759861338002
enhanced_ge_50,enhanced,50.0,,hold_60_greed_60,60,60.0,139,120,19,61,0.5083333333333333,0.012054947534039299,0.0017204310615067664,144.6593704084716,-421.7910288094067,-277.1316584009351,5,0.0,0.33842181190563153,0.3307094059744279
enhanced_ge_50,enhanced,50.0,,hold_90_greed_60,90,60.0,139,120,19,61,0.5083333333333333,0.012054947534039299,0.0017204310615067664,144.6593704084716,-421.7910288094067,-277.1316584009351,5,0.0,0.33842181190563153,0.3307094059744279
enhanced_ge_50,enhanced,50.0,,hold_120_greed_60,120,60.0,139,120,19,61,0.5083333333333333,0.012054947534039299,0.0017204310615067664,144.6593704084716,-421.7910288094067,-277.1316584009351,5,0.0,0.33842181190563153,0.3307094059744279
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_120_greed_off,120,,38,33,5,17,0.5151515151515151,0.06035570704495594,0.010462074978204061,199.1738332483546,-114.92056006645761,84.253273181897,3,0.4230769230769231,0.25576842747769235,0.3305286877987213
baseline,baseline,0.0,,hold_20_greed_80,20,80.0,373,373,0,184,0.4932975871313673,0.006037195563729973,0.0,225.18739452712796,0.0,225.18739452712796,5,0.0,0.2248161210995163,0.3304746625468413
enhanced_ge_45,enhanced,45.0,,hold_20_greed_off,20,,202,202,0,102,0.504950495049505,0.006194100662004324,0.001434746809386489,125.12083337248734,0.0,125.12083337248734,5,0.0,0.3014295904796883,0.3302191104849787
enhanced_ge_45,enhanced,45.0,,hold_20_greed_80,20,80.0,202,202,0,102,0.504950495049505,0.006194100662004324,0.001434746809386489,125.12083337248734,0.0,125.12083337248734,5,0.0,0.3014295904796883,0.3302191104849787
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_40_greed_60,40,60.0,101,101,0,51,0.504950495049505,0.0005010755574089358,0.0008591065292096189,5.060863129830251,0.0,5.060863129830251,5,0.0,0.2906712849910829,0.32937186739268853
enhanced_ge_35,enhanced,35.0,,hold_20_greed_60,20,60.0,301,301,0,150,0.4983388704318937,-0.0012289800307096223,0.0,-36.99229892435964,0.0,-36.99229892435964,5,0.0,0.24686117139458097,0.3290518474951675
enhanced_ge_40,enhanced,40.0,,hold_90_greed_off,90,,258,234,24,109,0.4658119658119658,0.013862008233526278,-0.007015456785123664,324.3709926645149,-525.0351956573113,-200.6642029927964,5,0.14864864864864866,0.28604019467330827,0.3290462346670411
enhanced_ge_50,enhanced,50.0,,hold_60_greed_80,60,80.0,139,120,19,59,0.49166666666666664,0.02931466947576956,-0.0018504811250925068,351.77603370923475,-421.7910288094067,-70.01499510017197,5,0.0,0.321833364963956,0.3288810649789477
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_40_greed_60,40,60.0,90,90,0,47,0.5222222222222223,0.0008758222955389404,0.003627326395032826,7.882400659850464,0.0,7.882400659850464,5,0.0,0.2916393077843557,0.3280427131770244
enhanced_ge_55,enhanced,55.0,,hold_40_greed_70,40,70.0,94,94,0,50,0.5319148936170213,-0.0054230872683892865,0.008339650293106904,-50.97702032285929,0.0,-50.97702032285929,4,0.0,0.38757872840244884,0.32732422235579794
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_60_greed_off,60,,164,155,9,76,0.49032258064516127,0.026717604373572575,-0.0075301204819276935,414.1228677903749,-192.27916833125582,221.8436994591191,5,0.0,0.329992518294134,0.32677717017112173
qvix_ge_50,qvix,50.0,,hold_60_greed_off,60,,110,87,23,44,0.5057471264367817,0.057431535811372385,0.0003095017022594071,499.65436155893974,-499.14963707420486,0.5047244847348793,5,0.0,0.3926325797174513,0.3256924175844064
core_ge_65,core,65.0,,hold_60_greed_off,60,,83,71,12,32,0.4507042253521127,0.007957379329565898,-0.02180589680589673,56.49739323991787,-278.81184758411655,-222.31445434419868,3,0.41025641025641024,0.17622228403489648,0.32566718477777545
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_20_greed_70,20,70.0,73,73,0,41,0.5616438356164384,0.01590117652008184,0.013913043478260834,116.07858859659746,0.0,116.07858859659746,5,0.0,0.4127189689461229,0.32557475324855395
enhanced_ge_45,enhanced,45.0,,hold_40_greed_60,40,60.0,202,202,0,101,0.5,-0.007518061875159952,0.00042955326460480947,-151.86484987823104,0.0,-151.86484987823104,5,0.0,0.27807464733457815,0.3254986096506858
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_60_greed_60,60,60.0,68,63,5,36,0.5714285714285714,0.02217825880085999,0.013043478260869712,139.72303044541795,-114.92056006645761,24.802470378960336,4,0.0,0.37405372822407046,0.32544346509661803
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_90_greed_60,90,60.0,68,63,5,36,0.5714285714285714,0.02217825880085999,0.013043478260869712,139.72303044541795,-114.92056006645761,24.802470378960336,4,0.0,0.37405372822407046,0.32544346509661803
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_120_greed_60,120,60.0,68,63,5,36,0.5714285714285714,0.02217825880085999,0.013043478260869712,139.72303044541795,-114.92056006645761,24.802470378960336,4,0.0,0.37405372822407046,0.32544346509661803
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_20_greed_60,20,60.0,68,68,0,39,0.5735294117647058,0.011101779910993339,0.006056908992742582,75.49210339475471,0.0,75.49210339475471,5,0.0,0.4085892524351927,0.3254080996608355
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_20_greed_off,20,,73,73,0,41,0.5616438356164384,0.015152878742061688,0.007826086956521872,110.61601481705033,0.0,110.61601481705033,5,0.0,0.4127189689461229,0.3253502639151479
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_20_greed_80,20,80.0,73,73,0,41,0.5616438356164384,0.015152878742061688,0.007826086956521872,110.61601481705033,0.0,110.61601481705033,5,0.0,0.4127189689461229,0.3253502639151479
baseline,baseline,0.0,,hold_20_greed_60,20,60.0,373,373,0,182,0.4879356568364611,-0.002231535746872155,0.0,-83.23628335833138,0.0,-83.23628335833138,5,0.0,0.22561410897606887,0.3252492389760834
qvix_ge_50,qvix,50.0,,hold_40_greed_70,40,70.0,110,110,0,55,0.5,-0.011870851132353673,0.0021266826672232675,-130.57936245589042,0.0,-130.57936245589042,5,0.0,0.2831620468424094,0.32378578091290117
enhanced_ge_45,enhanced,45.0,,hold_20_greed_60,20,60.0,202,202,0,100,0.49504950495049505,-0.0003750523652070511,0.0,-7.576057777182433,0.0,-7.576057777182433,5,0.0,0.2965337604285636,0.3236895359314004
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_60_greed_off,60,,79,75,4,39,0.52,0.035202674990090645,0.0022371364653244186,264.02006242567984,-88.17011123342347,175.84995119225636,4,0.0,0.2757801434113776,0.323498391024117
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_60_greed_80,60,80.0,79,75,4,39,0.52,0.03505231381720969,0.0022371364653244186,262.89235362907266,-88.17011123342347,174.72224239564918,4,0.0,0.2757801434113776,0.3234532826722527
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_60_greed_off,60,,90,86,4,43,0.5,0.029022623873119217,-0.003497550098468527,249.59456530882528,-88.17011123342347,161.4244540754018,4,0.0,0.2662745093100863,0.32340482641712887
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_40_greed_60,40,60.0,73,73,0,41,0.5616438356164384,0.007487349406344467,0.013043478260869712,54.65765066631461,0.0,54.65765066631461,5,0.0,0.4127189689461229,0.32305060511443273
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_60_greed_80,60,80.0,90,86,4,43,0.5,0.027732017039617224,-0.003497550098468527,238.4953465407081,-88.17011123342347,150.32523530728463,4,0.0,0.2662745093100863,0.3230176443670783
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_60_greed_off,60,,142,135,7,65,0.48148148148148145,0.029445872119205414,-0.010045662100456765,397.5192736092731,-153.1149805637161,244.404293045557,5,0.0,0.33658288948366005,0.3226478712178095
core_ge_60,core,60.0,,hold_90_greed_off,90,,137,124,13,56,0.45161290322580644,-0.00028276178940745214,-0.006714251965846574,-3.5062461886524066,-305.56229641715066,-309.0685426058031,4,0.15384615384615385,0.2493664281306918,0.32115692421024106
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_60_greed_off,60,,73,68,5,36,0.5294117647058824,0.03493013568349762,0.006707999126971176,237.52492264778385,-114.92056006645761,122.60436258132624,4,0.0,0.2834537365448649,0.3205086241344013
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_60_greed_80,60,80.0,73,68,5,36,0.5294117647058824,0.03480320060525397,0.006707999126971176,236.661764115727,-114.92056006645761,121.7412040492694,4,0.0,0.2834537365448649,0.3204705436109282
enhanced_ge_60,enhanced,60.0,,hold_120_greed_80,120,80.0,58,45,13,25,0.5555555555555556,0.07017602821601504,0.026412776412776395,315.7921269720677,-305.56229641715066,10.229830554917044,3,0.0,0.2952982562728587,0.3202067257407536
enhanced_ge_55,enhanced,55.0,,hold_60_greed_60,60,60.0,94,79,15,41,0.5189873417721519,0.015277876293464727,0.002581755593803914,120.69522271837134,-341.24645810149553,-220.5512353831242,3,0.0,0.2935721700658684,0.31959126016884587
enhanced_ge_55,enhanced,55.0,,hold_90_greed_60,90,60.0,94,79,15,41,0.5189873417721519,0.015277876293464727,0.002581755593803914,120.69522271837134,-341.24645810149553,-220.5512353831242,3,0.0,0.2935721700658684,0.31959126016884587
enhanced_ge_55,enhanced,55.0,,hold_120_greed_60,120,60.0,94,79,15,41,0.5189873417721519,0.015277876293464727,0.002581755593803914,120.69522271837134,-341.24645810149553,-220.5512353831242,3,0.0,0.2935721700658684,0.31959126016884587
baseline,baseline,0.0,,hold_20_greed_off,20,,373,373,0,176,0.4718498659517426,0.0033100832141457442,-0.002846299810246755,123.46610388763625,0.0,123.46610388763625,5,0.0,0.2170385722551329,0.3195548721597044
enhanced_ge_40,enhanced,40.0,,hold_60_greed_off,60,,258,235,23,111,0.4723404255319149,0.019790572165796903,-0.007776049766718529,465.07844589622727,-499.14963707420486,-34.071191177977596,5,0.0,0.286571295131787,0.3191816808051536
enhanced_ge_50,enhanced,50.0,,hold_60_greed_off,60,,139,120,19,57,0.475,0.027570884374321425,-0.005845283405738588,330.8506124918571,-421.7910288094067,-90.94041631754965,5,0.0,0.33750801912400186,0.31877062378237625
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_60_greed_off,60,,130,124,6,59,0.47580645161290325,0.025826213099061784,-0.01009351328747482,320.2450424283661,-126.36453173068199,193.88051069768412,5,0.0,0.33622641185079216,0.3187529767881068
enhanced_ge_35,enhanced,35.0,,hold_120_greed_off,120,,301,275,26,123,0.44727272727272727,0.004405315975501177,-0.02902640596653905,121.14618932628235,-561.6937520238968,-440.5475626976144,5,0.15053763440860216,0.27828190928728347,0.3177491691268915
enhanced_ge_35,enhanced,35.0,,hold_90_greed_off,90,,301,275,26,124,0.4509090909090909,0.010139210266900239,-0.010664479081214262,278.8282823397566,-561.6937520238968,-282.8654696841402,5,0.12903225806451613,0.3000326921595834,0.3173969189683005
core_ge_65,core,65.0,,hold_20_greed_70,20,70.0,83,83,0,44,0.5301204819277109,0.012110754693167912,0.002902757619738683,100.51926395329367,0.0,100.51926395329367,4,0.0,0.43683910352309796,0.31674633908995803
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_40_greed_60,40,60.0,59,59,0,34,0.576271186440678,0.006934381311917724,0.013043478260869712,40.91284974031457,0.0,40.91284974031457,5,0.0,0.40735243221471273,0.31662771303673726
core_ge_60,core,60.0,,hold_60_greed_off,60,,137,124,13,58,0.46774193548387094,0.006518419853978377,-0.010643218655903619,80.82840618933187,-305.56229641715066,-224.7338902278188,4,0.0,0.2417096161113053,0.31648972440922457
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_60_greed_off,60,,59,55,4,30,0.5454545454545454,0.034590898725178884,0.014112903225806495,190.24994298848387,-88.17011123342347,102.0798317550604,4,0.0,0.2959676406184853,0.31442713109534753
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_60_greed_80,60,80.0,59,55,4,30,0.5454545454545454,0.0343858607621594,0.014112903225806495,189.12223419187671,-88.17011123342347,100.95212295845324,4,0.0,0.2959676406184853,0.3143656197064417
enhanced_ge_35,enhanced,35.0,,hold_60_greed_off,60,,301,276,25,127,0.4601449275362319,0.022808777971872262,-0.01009351328747482,629.5222720236744,-535.8081934407904,93.71407858288399,5,0.0,0.2997881091739753,0.31293204842575956
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_60_greed_off,60,,68,63,5,33,0.5238095238095238,0.035033764237001885,0.0022371364653244186,220.71271469311188,-114.92056006645761,105.79215462665427,4,0.0,0.2882275212875227,0.31235668947286066
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_60_greed_80,60,80.0,68,63,5,33,0.5238095238095238,0.0348967549461992,0.0022371364653244186,219.84955616105495,-114.92056006645761,104.92899609459734,4,0.0,0.2882275212875227,0.3123155866856199
enhanced_ge_55,enhanced,55.0,,hold_60_greed_off,60,,94,79,15,38,0.4810126582278481,0.033938501233563935,-0.0037009622501850137,268.1141597451551,-341.24645810149553,-73.13229835634041,3,0.0,0.2305514958887848,0.3112437598128905
enhanced_ge_55,enhanced,55.0,,hold_60_greed_80,60,80.0,94,79,15,38,0.4810126582278481,0.03382924065988585,-0.0037009622501850137,267.2510012130982,-341.24645810149553,-73.99545688839731,3,0.0,0.2305514958887848,0.3112109816407871
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_20_greed_70,20,70.0,59,59,0,33,0.559322033898305,0.015041067195076504,0.013913043478260834,88.74229645095137,0.0,88.74229645095137,5,0.0,0.4063120022651082,0.31066837692646676
core_ge_55,core,55.0,,hold_90_greed_off,90,,175,160,15,68,0.425,-0.004784843747389212,-0.016360736104484186,-76.55749995822738,-341.24645810149553,-417.8039580597229,4,0.16417910447761194,0.21299586699067924,0.3104427879642901
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_20_greed_off,20,,59,59,0,33,0.559322033898305,0.014115207232441397,0.007826086956521872,83.27972267140424,0.0,83.27972267140424,5,0.0,0.4063120022651082,0.3103906189376763
recovery_peak_65_change_le_m2p5,recovery,65.0,-2.5,hold_20_greed_80,20,80.0,59,59,0,33,0.559322033898305,0.014115207232441397,0.007826086956521872,83.27972267140424,0.0,83.27972267140424,5,0.0,0.4063120022651082,0.3103906189376763
enhanced_ge_45,enhanced,45.0,,hold_60_greed_off,60,,202,183,19,84,0.45901639344262296,0.020473601409875163,-0.008634222919937318,374.6669058007155,-421.7910288094067,-47.12412300869124,5,0.0,0.3256478215996322,0.3095984514163035
qvix_ge_40,qvix,40.0,,hold_40_greed_60,40,60.0,134,134,0,63,0.4701492537313433,-0.014992218894100616,-0.017350813743218785,-200.89573318094827,0.0,-200.89573318094827,5,0.0,0.27840018769629465,0.3083049461817379
qvix_ge_60,qvix,60.0,,hold_90_greed_80,90,80.0,85,63,22,33,0.5238095238095238,0.04871298003416875,0.001832247557003397,306.8917742152631,-473.8065446679834,-166.9147704527203,4,0.0,0.3925377489538318,0.308115635998706
core_ge_65,core,65.0,,hold_20_greed_60,20,60.0,83,83,0,42,0.5060240963855421,0.0024153108130337934,0.00146520146520146,20.047079748180487,0.0,20.047079748180487,4,0.0,0.3976732434692571,0.3049227819591407
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_20_greed_70,20,70.0,68,68,0,36,0.5294117647058824,0.012565343354270996,0.0014530618277015517,85.44433480904277,0.0,85.44433480904277,5,0.0,0.4058457401302195,0.30400782614880495
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_20_greed_off,20,,68,68,0,36,0.5294117647058824,0.011762023680808184,0.0014530618277015517,79.98176102949564,0.0,79.98176102949564,5,0.0,0.4058457401302195,0.3037668302467661
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_20_greed_80,20,80.0,68,68,0,36,0.5294117647058824,0.011762023680808184,0.0014530618277015517,79.98176102949564,0.0,79.98176102949564,5,0.0,0.4058457401302195,0.3037668302467661
core_ge_55,core,55.0,,hold_60_greed_off,60,,175,160,15,70,0.4375,0.004364596244719935,-0.014097182955649379,69.83353991551897,-341.24645810149553,-271.41291818597654,4,0.0,0.2048504064374747,0.30367134635841797
recovery_peak_65_change_le_0p0,recovery,65.0,0.0,hold_40_greed_60,40,60.0,68,68,0,36,0.5294117647058824,0.003632496960729027,0.006056908992742582,24.700979332957385,0.0,24.700979332957385,5,0.0,0.4058457401302195,0.3013279722307423
core_ge_55,core,55.0,,hold_120_greed_off,120,,175,160,15,65,0.40625,-0.009476313489105154,-0.0516148022295746,-151.62101582568246,-341.24645810149553,-492.867473927178,4,0.19402985074626866,0.24993089207527233,0.29969061966187355
core_ge_40,core,40.0,,hold_90_greed_off,90,,285,265,20,112,0.4226415094339623,-0.0017755506562296315,-0.024218749999999956,-47.052092390085235,-447.6765873925129,-494.72867978259814,5,0.1111111111111111,0.28487017379964774,0.2991095867272515
core_ge_60,core,60.0,,hold_120_greed_off,120,,137,124,13,51,0.4112903225806452,-0.000995309178460063,-0.05354837289826575,-12.34183381290478,-305.56229641715066,-317.90413023005544,4,0.17307692307692307,0.2982448865067366,0.298794669923938
core_ge_50,core,50.0,,hold_90_greed_off,90,,216,201,15,84,0.417910447761194,-0.005192290559170614,-0.022313765877102654,-104.36504023932933,-341.24645810149553,-445.6114983408249,5,0.12941176470588237,0.27853858319760255,0.2980556265276259
core_ge_65,core,65.0,,hold_20_greed_off,20,,83,83,0,41,0.4939759036144578,0.0017089445324606854,0.0,14.184239619423689,0.0,14.184239619423689,4,0.0,0.41187248472968574,0.29755083638859225
core_ge_65,core,65.0,,hold_20_greed_80,20,80.0,83,83,0,41,0.4939759036144578,0.0017089445324606854,0.0,14.184239619423689,0.0,14.184239619423689,4,0.0,0.41187248472968574,0.29755083638859225
core_ge_40,core,40.0,,hold_120_greed_off,120,,285,265,20,111,0.4188679245283019,-0.01094672958575487,-0.03928170594837266,-290.08833402250406,-447.6765873925129,-737.7649214150169,5,0.12962962962962962,0.2811414513904275,0.2966215902401532
enhanced_ge_60,enhanced,60.0,,hold_60_greed_60,60,60.0,58,45,13,24,0.5333333333333333,0.026116574596556103,0.00953206239168125,117.52458568450245,-305.56229641715066,-188.0377107326482,3,0.0,0.29017475577466917,0.29628765858365996
enhanced_ge_60,enhanced,60.0,,hold_90_greed_60,90,60.0,58,45,13,24,0.5333333333333333,0.026116574596556103,0.00953206239168125,117.52458568450245,-305.56229641715066,-188.0377107326482,3,0.0,0.29017475577466917,0.29628765858365996
enhanced_ge_60,enhanced,60.0,,hold_120_greed_60,120,60.0,58,45,13,24,0.5333333333333333,0.026116574596556103,0.00953206239168125,117.52458568450245,-305.56229641715066,-188.0377107326482,3,0.0,0.29017475577466917,0.29628765858365996
enhanced_ge_50,enhanced,50.0,,hold_20_greed_60,20,60.0,139,139,0,62,0.4460431654676259,-0.007099588898230669,-0.006974716652136004,-98.68428568540631,0.0,-98.68428568540631,5,0.0,0.31084284846068955,0.2960242781874886
core_ge_45,core,45.0,,hold_90_greed_off,90,,250,233,17,96,0.41201716738197425,-0.004876962039117379,-0.029486099410278133,-113.63321551143493,-382.5620794454937,-496.1952949569286,5,0.125,0.2799742884530424,0.2946475520030086
