line,symbol,name,signal_date,entry_date,exit_date,ret,cash_before,cash_after,rank_score,score_detail,variant,window,combo
C,512950,央企改革ETF,2024-01-11,2024-01-12,2024-03-18,0.1224307417336907,8334.23973928537,9354.60689235248,0.8,hit=4/5;selected_score=0.3961648114454243,rolling_gate,2019_2026,C+S+D
S,512400,有色金属ETF,2024-03-18,2024-03-19,2024-04-02,0.0486381322957198,9354.60689235248,9809.597499957174,0.8705555555555555,"{""score"": 0.8705555555555555, ""momentum"": 0.16161616161616155, ""mom20"": 0.16161616161616155, ""mom60"": 0.15642458100558643, ""mom120"": 0.012720156555772855, ""vol20"": 0.20648199455619756, ""amount20"": 87013716.0, ""history_days"": 1587, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,512400,有色金属ETF,2024-04-02,2024-04-03,2024-04-19,-0.0026929982046679,9809.597499957174,9783.180271501275,0.8864000000000001,"{""score"": 0.8864000000000001, ""momentum"": 0.13593256059009495, ""mom20"": 0.13593256059009495, ""mom60"": 0.14074074074074083, ""mom120"": 0.08888888888888902, ""vol20"": 0.25688528167943975, ""amount20"": 193255317.0, ""history_days"": 1598, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,161226,白银LOF,2024-04-19,2024-04-22,2024-05-09,-0.0156075808249721,9783.180271501275,9630.488494688547,0.904,"{""score"": 0.9039999999999999, ""momentum"": 0.15162907268170422, ""mom20"": 0.15162907268170422, ""mom60"": 0.21883289124668437, ""mom120"": 0.22045152722443562, ""vol20"": 0.2618613566083339, ""amount20"": 76357115.3875, ""history_days"": 2108, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159996,家电ETF,2024-05-09,2024-05-10,2024-05-24,-0.0395569620253164,9630.488494688547,9249.535627018906,0.93,"{""score"": 0.9299999999999999, ""momentum"": 0.11790780141843982, ""mom20"": 0.11790780141843982, ""mom60"": 0.2597402597402598, ""mom120"": 0.15265082266910412, ""vol20"": 0.21537080485713034, ""amount20"": 88903466.5, ""history_days"": 1006, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,161226,白银LOF,2024-05-24,2024-05-27,2024-06-11,-0.0544354838709677,9249.535627018906,8746.032679580376,0.8755555555555556,"{""score"": 0.8755555555555556, ""momentum"": 0.1251448435689455, ""mom20"": 0.1251448435689455, ""mom60"": 0.3051075268817205, ""mom120"": 0.2895086321381142, ""vol20"": 0.34440012397800807, ""amount20"": 32350946.4125, ""history_days"": 2130, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,161226,白银LOF,2024-06-11,2024-06-12,2024-06-26,-0.0042194092827003,8746.032679580376,8709.129588105354,0.8375,"{""score"": 0.8375, ""momentum"": 0.04222222222222216, ""mom20"": 0.04222222222222216, ""mom60"": 0.21188630490956073, ""mom120"": 0.23421052631578942, ""vol20"": 0.48272556713507075, ""amount20"": 66569662.6, ""history_days"": 2141, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159811,5G50ETF,2024-06-26,2024-06-27,2024-07-11,0.0641762452107279,8709.129588105354,9268.048824123609,0.932,"{""score"": 0.932, ""momentum"": 0.070264765784114, ""mom20"": 0.070264765784114, ""mom60"": 0.05522088353413657, ""mom120"": 0.1005235602094241, ""vol20"": 0.2273989734550887, ""amount20"": 6034702.5, ""history_days"": 1013, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159811,5G50ETF,2024-07-11,2024-07-12,2024-07-26,-0.0680580762250455,9268.048824123609,8637.28325079396,0.9,"{""score"": 0.9, ""momentum"": 0.07655038759689914, ""mom20"": 0.07655038759689914, ""mom60"": 0.15970772442588732, ""mom120"": 0.2330743618201998, ""vol20"": 0.25595061073482384, ""amount20"": 8227931.5, ""history_days"": 1024, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
C,515170,食品饮料ETF,2024-07-26,2024-07-29,2024-09-25,-0.0249520153550864,8637.28325079396,8421.76562649392,1.0,hit=5/5;selected_score=5.418702806095758,rolling_gate,2019_2026,C+S+D
C,515170,食品饮料ETF,2024-09-25,2024-09-26,2024-11-28,0.066189624329159,8421.76562649392,8979.199129499777,1.0,hit=5/5;selected_score=5.418702806095758,rolling_gate,2019_2026,C+S+D
C,516970,基建ETF,2024-11-28,2024-11-29,2025-01-27,-0.077260755048288,8979.199129499777,8285.459425025694,0.8,hit=4/5;selected_score=0.3961648114454243,rolling_gate,2019_2026,C+S+D
D,512880,证券ETF,2025-01-27,2025-02-05,2025-02-20,0.0303867403314916,8285.459425025694,8537.227529101061,71.70776643990929,fear_weighted=53.9645;symbol_fear=89.4511,rolling_gate,2019_2026,C+S+D
S,159852,软件ETF,2025-02-20,2025-02-21,2025-03-07,-0.0336734693877551,8537.227529101061,8249.749459243576,0.8909090909090909,"{""score"": 0.8909090909090909, ""momentum"": 0.27694406548431116, ""mom20"": 0.27694406548431116, ""mom60"": 0.15129151291512932, ""mom120"": 0.8870967741935485, ""vol20"": 0.4640075924804324, ""amount20"": 346416503.2875, ""history_days"": 973, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159663,机床ETF,2025-03-07,2025-03-10,2025-03-24,-0.043046357615894,8249.749459243576,7894.627793779448,0.8915384615384615,"{""score"": 0.8915384615384615, ""momentum"": 0.09944751381215466, ""mom20"": 0.09944751381215466, ""mom60"": 0.15028901734104028, ""mom120"": 0.6048387096774193, ""vol20"": 0.3573569882876397, ""amount20"": 4860850.512499999, ""history_days"": 573, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,515210,钢铁ETF,2025-03-24,2025-03-25,2025-04-09,-0.1067285382830626,7894.627793779448,7052.045709060529,0.8507692307692307,"{""score"": 0.8507692307692307, ""momentum"": 0.07361455748552514, ""mom20"": 0.07361455748552514, ""mom60"": 0.005422153369481153, ""mom120"": 0.31910569105691056, ""vol20"": 0.25924389990654917, ""amount20"": 98612432.0, ""history_days"": 1228, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
D,159811,5G50ETF,2025-04-09,2025-04-10,2025-05-09,0.0675067506750675,7052.045709060529,7528.106400491258,78.13397581254725,fear_weighted=73.6621;symbol_fear=82.6058,rolling_gate,2019_2026,C+S+D
S,159663,机床ETF,2025-05-12,2025-05-13,2025-05-27,-0.0439367311072054,7528.106400491258,7197.346013826441,0.8644444444444443,"{""score"": 0.8644444444444443, ""momentum"": 0.17177914110429437, ""mom20"": 0.17177914110429437, ""mom60"": 0.051376146788990606, ""mom120"": 0.10192307692307678, ""vol20"": 0.2408011264988467, ""amount20"": 4669557.325, ""history_days"": 615, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159992,创新药ETF,2025-05-27,2025-05-28,2025-06-12,0.1013157894736842,7197.346013826441,7926.550807332541,0.868,"{""score"": 0.868, ""momentum"": 0.050824175824175866, ""mom20"": 0.050824175824175866, ""mom60"": 0.047945205479452024, ""mom120"": 0.074438202247191, ""vol20"": 0.1602404310954984, ""amount20"": 342623242.5, ""history_days"": 1242, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159992,创新药ETF,2025-06-12,2025-06-13,2025-06-27,-0.0440097799511001,7926.550807332541,7577.705050530621,0.8904761904761904,"{""score"": 0.8904761904761904, ""momentum"": 0.14344262295081966, ""mom20"": 0.14344262295081966, ""mom60"": 0.1805359661495063, ""mom120"": 0.11748998664886501, ""vol20"": 0.22057272588289747, ""amount20"": 471420664.0, ""history_days"": 1253, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159851,金融科技ETF,2025-06-27,2025-06-30,2025-07-14,0.01194743130227,7577.705050530621,7668.2391610507,0.8881481481481481,"{""score"": 0.8881481481481481, ""momentum"": 0.1629213483146068, ""mom20"": 0.1629213483146068, ""mom60"": 0.12960436562073663, ""mom120"": 0.11891891891891881, ""vol20"": 0.41934014561954136, ""amount20"": 270586597.85, ""history_days"": 1036, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159851,金融科技ETF,2025-07-14,2025-07-15,2025-07-29,0.0378250591016549,7668.2391610507,7958.290760523068,0.8852941176470588,"{""score"": 0.8852941176470588, ""momentum"": 0.11741424802110823, ""mom20"": 0.11741424802110823, ""mom60"": 0.26229508196721296, ""mom120"": 0.3380726698262242, ""vol20"": 0.4196768402258181, ""amount20"": 429448995.82500005, ""history_days"": 1047, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159992,创新药ETF,2025-07-29,2025-07-30,2025-08-13,0.0010718113612004,7958.290760523068,7966.820546975933,0.8891891891891892,"{""score"": 0.8891891891891892, ""momentum"": 0.16069221260815802, ""mom20"": 0.16069221260815802, ""mom60"": 0.2810368349249659, ""mom120"": 0.3849557522123892, ""vol20"": 0.22324746598720968, ""amount20"": 451567277.5, ""history_days"": 1286, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159811,5G50ETF,2025-08-13,2025-08-14,2025-08-28,0.2351116625310174,7966.820546975933,9839.912970861715,0.8959999999999999,"{""score"": 0.8959999999999999, ""momentum"": 0.18090452261306522, ""mom20"": 0.18090452261306522, ""mom60"": 0.38235294117647056, ""mom120"": 0.20072992700729908, ""vol20"": 0.26584614308280624, ""amount20"": 2899503.0, ""history_days"": 1289, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159811,5G50ETF,2025-08-28,2025-08-29,2025-09-12,0.0377545951316442,9839.912970861715,10211.414901207214,0.8894444444444444,"{""score"": 0.8894444444444444, ""momentum"": 0.32380319148936176, ""mom20"": 0.32380319148936176, ""mom60"": 0.6306306306306306, ""mom120"": 0.47809948032665184, ""vol20"": 0.3824544757476641, ""amount20"": 7289055.0, ""history_days"": 1300, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159755,电池ETF,2025-09-12,2025-09-15,2025-09-29,0.1127197518097209,10211.414901207214,11362.443054497377,0.8853333333333333,"{""score"": 0.8853333333333333, ""momentum"": 0.24374176548089577, ""mom20"": 0.24374176548089577, ""mom60"": 0.42813918305597576, ""mom120"": 0.3184357541899441, ""vol20"": 0.42148170002607377, ""amount20"": 1068429977.0, ""history_days"": 1027, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,159755,电池ETF,2025-09-29,2025-09-30,2025-10-22,-0.0854316546762591,11362.443054497377,10391.730743186898,0.8936363636363636,"{""score"": 0.8936363636363636, ""momentum"": 0.26143024618991806, ""mom20"": 0.26143024618991806, ""mom60"": 0.545977011494253, ""mom120"": 0.7873754152823922, ""vol20"": 0.42109983256157896, ""amount20"": 1436259976.5, ""history_days"": 1038, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
C,512660,军工ETF,2025-10-23,2025-10-24,2025-12-19,0.0389072847682119,10391.730743186898,10796.044770446653,0.8,hit=4/5;selected_score=0.6773704614667067,rolling_gate,2019_2026,C+S+D
S,161226,白银LOF,2025-12-19,2025-12-22,2026-01-07,-0.0038834951456311,10796.044770446653,10754.118382988607,0.9076923076923076,"{""score"": 0.9076923076923077, ""momentum"": 0.7100073046018993, ""mom20"": 0.7100073046018993, ""mom60"": 1.0753546099290783, ""mom120"": 1.2996070726915523, ""vol20"": 0.4545504527383194, ""amount20"": 478905116.9375, ""history_days"": 2514, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,512400,有色金属ETF,2026-01-26,2026-01-27,2026-02-10,-0.081974069427018,10754.118382988607,9872.559536035127,0.913939393939394,"{""score"": 0.9139393939393939, ""momentum"": 0.30698429886302114, ""mom20"": 0.30698429886302114, ""mom60"": 0.3531390134529149, ""mom120"": 0.8992918961447682, ""vol20"": 0.3252292167408854, ""amount20"": 2109170756.5, ""history_days"": 2039, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
D,512400,有色金属ETF,2026-02-13,2026-02-24,2026-07-07,-0.2022123893805308,9872.559536035127,7876.20568295192,70.81065759637188,fear_weighted=55.7748;symbol_fear=85.8466,rolling_gate,2019_2026,C+S+D
S,588000,科创50ETF,2026-07-08,2026-07-09,2026-07-23,-0.1890034364261168,7876.20568295192,6387.575742875097,0.92,"{""score"": 0.92, ""momentum"": 0.22222222222222232, ""mom20"": 0.22222222222222232, ""mom60"": 0.5159010600706713, ""mom120"": 0.42524916943521607, ""vol20"": 0.5021327287689767, ""amount20"": 7471957269.2625, ""history_days"": 1368, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
S,162411,华宝油气LOF,2026-07-23,2026-07-24,2026-08-07,-0.0632368703108253,6387.575742875097,5983.645444022331,0.9133333333333332,"{""score"": 0.9133333333333333, ""momentum"": 0.1914357682619645, ""mom20"": 0.1914357682619645, ""mom60"": 0.05462653288740227, ""mom120"": 0.3138888888888889, ""vol20"": 0.32529126369974765, ""amount20"": 104242641.45, ""history_days"": 3281, ""accel"": 1.0}",rolling_gate,2019_2026,C+S+D
C,159930,能源ETF,2021-01-28,2021-01-29,2021-04-02,0.0753532182103611,10000.0,10753.53218210361,1.0,hit=4/4;selected_score=0.9106525611216468,rolling_gate,2021_2026,C
C,159902,中小板ETF,2021-04-12,2021-04-13,2021-06-11,0.0970079476390837,10753.53218210361,11796.71026896032,0.8,hit=4/5;selected_score=0.5241558570254087,rolling_gate,2021_2026,C
C,159930,能源ETF,2021-08-03,2021-08-04,2021-08-31,0.2198952879581153,11796.71026896032,14390.751270511806,1.0,hit=4/4;selected_score=0.9106525611216468,rolling_gate,2021_2026,C
C,512660,军工ETF,2021-09-17,2021-09-22,2021-11-24,0.1118060985144644,14390.751270511806,15999.725024759804,0.8,hit=4/5;selected_score=0.6127133230906227,rolling_gate,2021_2026,C
C,510880,红利ETF,2021-11-30,2021-12-01,2022-01-27,-0.0227030862007804,15999.725024759804,15636.481888333898,0.8,hit=4/5;selected_score=0.5241558570254087,rolling_gate,2021_2026,C
C,512950,央企改革ETF,2022-01-27,2022-01-28,2022-04-01,-0.0344551282051281,15636.481888333898,15097.72490019419,1.0,hit=5/5;selected_score=0.5492349920969236,rolling_gate,2021_2026,C
C,512720,计算机ETF,2022-04-01,2022-04-06,2022-06-07,-0.0639063906390638,15097.72490019419,14132.883794961259,0.6,hit=3/5;selected_score=73869226391.63521,rolling_gate,2021_2026,C
C,512880,证券ETF,2022-06-07,2022-06-08,2022-08-03,-0.0607375271149674,14132.883794961259,13274.487382252117,0.5,hit=2/4;selected_score=133585973381.73016,rolling_gate,2021_2026,C
C,516970,基建ETF,2022-08-03,2022-08-04,2022-09-30,-0.0517082179132041,13274.487382252117,12588.087296004545,0.6,hit=3/5;selected_score=0.5492349920969236,rolling_gate,2021_2026,C
C,516970,基建ETF,2022-09-30,2022-10-10,2022-12-05,0.1703992210321325,12588.087296004545,14733.087565528203,1.0,hit=5/5;selected_score=0.5492349920969236,rolling_gate,2021_2026,C
C,512880,证券ETF,2022-12-05,2022-12-06,2023-02-08,0.008686210640608,14733.087565528203,14861.062267508905,0.25,hit=1/4;selected_score=133585973381.73016,rolling_gate,2021_2026,C
C,516750,建材ETF,2023-02-08,2023-02-09,2023-04-07,-0.0301399354144241,14861.062267508905,14413.150810576453,0.75,hit=3/4;selected_score=0.7811455278137529,rolling_gate,2021_2026,C
C,515790,光伏ETF,2023-04-07,2023-04-10,2023-06-08,-0.161218424962853,14413.150810576453,12089.48533814325,1.0,hit=4/4;selected_score=0.3858103633572226,rolling_gate,2021_2026,C
C,515790,光伏ETF,2023-06-08,2023-06-09,2023-08-08,0.0148731408573927,12089.48533814325,12269.29395647084,1.0,hit=4/4;selected_score=0.3858103633572226,rolling_gate,2021_2026,C
C,515210,钢铁ETF,2023-08-09,2023-08-10,2023-10-13,-0.0502625656414102,12269.29395647084,11652.607763609967,0.75,hit=3/4;selected_score=0.7811455278137529,rolling_gate,2021_2026,C
C,515790,光伏ETF,2023-10-13,2023-10-16,2023-12-11,-0.1334022750775594,11652.607763609967,10098.123377357966,0.75,hit=3/4;selected_score=0.3858103633572226,rolling_gate,2021_2026,C
C,515170,食品饮料ETF,2023-12-11,2023-12-12,2024-02-07,-0.0516129032258064,10098.123377357966,9576.929912720136,0.8,hit=4/5;selected_score=0.2802254631310315,rolling_gate,2021_2026,C
C,515170,食品饮料ETF,2024-02-07,2024-02-08,2024-04-16,0.0255102040816326,9576.929912720136,9821.239349269119,0.8,hit=4/5;selected_score=5.418702806095758,rolling_gate,2021_2026,C
C,515790,光伏ETF,2024-04-16,2024-04-17,2024-06-18,-0.061804697156984,9821.239349269119,9214.240625581286,0.75,hit=3/4;selected_score=0.3858103633572226,rolling_gate,2021_2026,C
C,159666,交通运输ETF,2024-06-18,2024-06-19,2024-08-14,-0.0273522975929978,9214.240625581286,8962.209973896895,0.8,hit=4/5;selected_score=0.3961648114454243,rolling_gate,2021_2026,C
C,515170,食品饮料ETF,2024-08-14,2024-08-15,2024-10-21,0.1104761904761904,8962.209973896895,9952.320790060743,1.0,hit=5/5;selected_score=5.418702806095758,rolling_gate,2021_2026,C
C,159930,能源ETF,2024-10-21,2024-10-22,2024-12-17,-0.0179930795847751,9952.320790060743,9773.247890031967,0.5,hit=2/4;selected_score=0.8348871811583229,rolling_gate,2021_2026,C
C,516970,基建ETF,2024-12-17,2024-12-18,2025-02-21,-0.0607929515418501,9773.247890031967,9179.103304646766,0.6,hit=3/5;selected_score=0.3961648114454243,rolling_gate,2021_2026,C
C,159902,中小板ETF,2025-03-24,2025-03-25,2025-05-26,-0.0443931968867108,9179.103304646766,8771.613564400124,0.8,hit=4/5;selected_score=0.0967644943244483,rolling_gate,2021_2026,C
C,512660,军工ETF,2025-10-23,2025-10-24,2025-12-19,0.0389072847682119,8771.613564400124,9112.89323122695,0.8,hit=4/5;selected_score=0.6773704614667067,rolling_gate,2021_2026,C
C,512720,计算机ETF,2025-12-19,2025-12-22,2026-02-26,0.1351118760757315,9112.89323122695,10344.153332175858,0.8,hit=4/5;selected_score=0.6577780442521962,rolling_gate,2021_2026,C
C,512660,军工ETF,2026-03-13,2026-03-16,2026-05-15,-0.0212014134275618,10344.153332175858,10124.842660822307,1.0,hit=5/5;selected_score=0.6686964927681998,rolling_gate,2021_2026,C
C,516970,基建ETF,2026-05-27,2026-05-28,2026-07-24,-0.0743944636678199,10124.842660822307,9371.610421349369,0.8,hit=4/5;selected_score=0.6686964927681998,rolling_gate,2021_2026,C
S,159930,能源ETF,2024-01-03,2024-01-04,2024-01-18,-0.0282442748091603,10000.0,9717.557251908398,0.8999999999999999,"{""score"": 0.8999999999999999, ""momentum"": 0.052074857607811165, ""mom20"": 0.052074857607811165, ""mom60"": 0.03274760383386566, ""mom120"": 0.07660283097418796, ""vol20"": 0.173149389098873, ""amount20"": 11209963.0, ""history_days"": 2502, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159930,能源ETF,2024-01-18,2024-01-19,2024-02-02,0.0667196187450358,9717.557251908398,10365.908966888785,0.842857142857143,"{""score"": 0.842857142857143, ""momentum"": 0.043442622950819576, ""mom20"": 0.043442622950819576, ""mom60"": 0.0503300330033003, ""mom120"": 0.060833333333333295, ""vol20"": 0.1819982588408884, ""amount20"": 14518008.0, ""history_days"": 2513, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159887,银行ETF,2024-02-07,2024-02-08,2024-03-01,0.0393442622950819,10365.908966888785,10773.748008208999,0.8599999999999999,"{""score"": 0.8599999999999999, ""momentum"": 0.0771028037383179, ""mom20"": 0.0771028037383179, ""mom60"": 0.04891922639362911, ""mom120"": 0.017660044150110465, ""vol20"": 0.12036817867577188, ""amount20"": 52488839.0, ""history_days"": 665, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159930,能源ETF,2024-03-01,2024-03-04,2024-03-18,-0.0552964690206528,10773.748008208999,10177.99778523675,0.8553333333333333,"{""score"": 0.8553333333333333, ""momentum"": 0.08624535315985149, ""mom20"": 0.08624535315985149, ""mom60"": 0.17538213998390995, ""mom120"": 0.22773109243697487, ""vol20"": 0.2903048244659898, ""amount20"": 23916800.0, ""history_days"": 2538, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,512400,有色金属ETF,2024-03-18,2024-03-19,2024-04-02,0.0486381322957198,10177.99778523675,10673.03658802064,0.8705555555555555,"{""score"": 0.8705555555555555, ""momentum"": 0.16161616161616155, ""mom20"": 0.16161616161616155, ""mom60"": 0.15642458100558643, ""mom120"": 0.012720156555772855, ""vol20"": 0.20648199455619756, ""amount20"": 87013716.0, ""history_days"": 1587, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,512400,有色金属ETF,2024-04-02,2024-04-03,2024-04-19,-0.0026929982046679,10673.03658802064,10644.294119650744,0.8864000000000001,"{""score"": 0.8864000000000001, ""momentum"": 0.13593256059009495, ""mom20"": 0.13593256059009495, ""mom60"": 0.14074074074074083, ""mom120"": 0.08888888888888902, ""vol20"": 0.25688528167943975, ""amount20"": 193255317.0, ""history_days"": 1598, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,161226,白银LOF,2024-04-19,2024-04-22,2024-05-09,-0.0156075808249721,10644.294119650744,10478.16243885352,0.904,"{""score"": 0.9039999999999999, ""momentum"": 0.15162907268170422, ""mom20"": 0.15162907268170422, ""mom60"": 0.21883289124668437, ""mom120"": 0.22045152722443562, ""vol20"": 0.2618613566083339, ""amount20"": 76357115.3875, ""history_days"": 2108, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159996,家电ETF,2024-05-09,2024-05-10,2024-05-24,-0.0395569620253164,10478.16243885352,10063.678165164694,0.93,"{""score"": 0.9299999999999999, ""momentum"": 0.11790780141843982, ""mom20"": 0.11790780141843982, ""mom60"": 0.2597402597402598, ""mom120"": 0.15265082266910412, ""vol20"": 0.21537080485713034, ""amount20"": 88903466.5, ""history_days"": 1006, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,161226,白银LOF,2024-05-24,2024-05-27,2024-06-11,-0.0544354838709677,10063.678165164694,9515.856974722261,0.8755555555555556,"{""score"": 0.8755555555555556, ""momentum"": 0.1251448435689455, ""mom20"": 0.1251448435689455, ""mom60"": 0.3051075268817205, ""mom120"": 0.2895086321381142, ""vol20"": 0.34440012397800807, ""amount20"": 32350946.4125, ""history_days"": 2130, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,161226,白银LOF,2024-06-11,2024-06-12,2024-06-26,-0.0042194092827003,9515.856974722261,9475.70567947027,0.8375,"{""score"": 0.8375, ""momentum"": 0.04222222222222216, ""mom20"": 0.04222222222222216, ""mom60"": 0.21188630490956073, ""mom120"": 0.23421052631578942, ""vol20"": 0.48272556713507075, ""amount20"": 66569662.6, ""history_days"": 2141, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159811,5G50ETF,2024-06-26,2024-06-27,2024-07-11,0.0641762452107279,9475.70567947027,10083.820890700641,0.932,"{""score"": 0.932, ""momentum"": 0.070264765784114, ""mom20"": 0.070264765784114, ""mom60"": 0.05522088353413657, ""mom120"": 0.1005235602094241, ""vol20"": 0.2273989734550887, ""amount20"": 6034702.5, ""history_days"": 1013, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159811,5G50ETF,2024-07-11,2024-07-12,2024-07-26,-0.0680580762250455,10083.820890700641,9397.53543988163,0.9,"{""score"": 0.9, ""momentum"": 0.07655038759689914, ""mom20"": 0.07655038759689914, ""mom60"": 0.15970772442588732, ""mom120"": 0.2330743618201998, ""vol20"": 0.25595061073482384, ""amount20"": 8227931.5, ""history_days"": 1024, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,164701,贵金属LOF,2024-07-29,2024-07-30,2024-08-13,0.0145208131655374,9397.53543988163,9533.995296220668,0.9142857142857144,"{""score"": 0.9142857142857143, ""momentum"": 0.031968031968031996, ""mom20"": 0.031968031968031996, ""mom60"": 0.05086469989827047, ""mom120"": 0.1792237442922373, ""vol20"": 0.22929772669798415, ""amount20"": 2635007.1125000007, ""history_days"": 2933, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,511260,十年国债ETF,2024-08-14,2024-08-15,2024-08-29,0.0014860376039034,9533.995296220668,9548.16317174629,0.95,"{""score"": 0.95, ""momentum"": 0.00698518246191715, ""mom20"": 0.00698518246191715, ""mom60"": 0.020888363123693354, ""mom120"": 0.03380485083199303, ""vol20"": 0.04059023387054534, ""amount20"": 355044457.4125, ""history_days"": 1693, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,164701,贵金属LOF,2024-08-29,2024-08-30,2024-09-13,0.0167597765363127,9548.16317174629,9708.18825283701,0.9533333333333334,"{""score"": 0.9533333333333334, ""momentum"": 0.025592417061611528, ""mom20"": 0.025592417061611528, ""mom60"": 0.06916996047430835, ""mom120"": 0.18510405257393203, ""vol20"": 0.14940452693808634, ""amount20"": 2722795.125, ""history_days"": 2956, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,518880,黄金ETF,2024-09-13,2024-09-18,2024-10-09,0.00552683187734,9708.18825283701,9761.843777144008,0.9333333333333332,"{""score"": 0.9333333333333333, ""momentum"": 0.02897487621492756, ""mom20"": 0.02897487621492756, ""mom60"": 0.04371279761904745, ""mom120"": 0.127159501807955, ""vol20"": 0.09220381323260864, ""amount20"": 838216636.2375002, ""history_days"": 2711, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159852,软件ETF,2024-10-09,2024-10-10,2024-10-24,0.0550847457627119,9761.843777144008,10299.572459783298,0.9,"{""score"": 0.9, ""momentum"": 0.6213389121338913, ""mom20"": 0.6213389121338913, ""mom60"": 0.5407554671968191, ""mom120"": 0.22047244094488194, ""vol20"": 0.5854888262001977, ""amount20"": 57248428.71249999, ""history_days"": 884, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159996,家电ETF,2024-10-24,2024-10-25,2024-11-08,0.0164056674123789,10299.572459783298,10468.5438200482,0.8819999999999999,"{""score"": 0.8819999999999999, ""momentum"": 0.23041474654377891, ""mom20"": 0.23041474654377891, ""mom60"": 0.282420749279539, ""mom120"": 0.14987080103359163, ""vol20"": 0.5478123256044922, ""amount20"": 137649637.0, ""history_days"": 1118, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159852,软件ETF,2024-11-08,2024-11-11,2024-11-25,-0.0963455149501661,10468.5438200482,9459.946574927279,0.8977777777777778,"{""score"": 0.8977777777777778, ""momentum"": 0.2602339181286548, ""mom20"": 0.2602339181286548, ""mom60"": 0.68359375, ""mom120"": 0.41543513957307066, ""vol20"": 0.5315850531929894, ""amount20"": 189371429.55, ""history_days"": 906, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159852,软件ETF,2024-11-25,2024-11-26,2024-12-10,0.080503144654088,9459.946574927279,10221.502022468594,0.8444444444444444,"{""score"": 0.8444444444444444, ""momentum"": 0.07651715039577822, ""mom20"": 0.07651715039577822, ""mom60"": 0.7215189873417722, ""mom120"": 0.3948717948717948, ""vol20"": 0.5653895678726308, ""amount20"": 181382810.7, ""history_days"": 917, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,512980,传媒ETF,2024-12-10,2024-12-11,2024-12-25,-0.0804597701149424,10221.502022468594,9399.082319511352,0.9076923076923076,"{""score"": 0.9076923076923077, ""momentum"": 0.08760951188986232, ""mom20"": 0.08760951188986232, ""mom60"": 0.4854700854700855, ""mom120"": 0.3328220858895705, ""vol20"": 0.4013730759288544, ""amount20"": 189433492.0, ""history_days"": 1671, ""accel"": 1.0}",rolling_gate,2021_2026,S
S,159811,5G50ETF,2024-12-25,2024-12-26,2025-01-10,-0.0948737566947206,9399.082319511352,8507.356070376381,0.8376470588235294,"{""score"": 0.8376470588235294, ""momentum"": 0.07731958762886615, ""mom20"": 0.07731958762886615, ""mom60"": 0.2808988764044944, ""mom120"": 0.17305893358278768, ""vol20"": 0.18463894867877498, ""amount20"": 4806767.0, ""history_days"": 1136, ""accel"": 1.0}",rolling_gate,2021_2026,S
