rule_id,scope,exec_mode,n,win,avg,sum,pf,annual_avg_sum,worst_year_sum
line_tp_C30%_S20%_D12%_same_close,all,same_close,1513,0.6232650363516193,0.039755249113195064,60.14969190826413,3.2272282371375445,7.518711488533016,0.3619502260065911
line_tp_C25%_S20%_D12%_same_close,all,same_close,1513,0.6232650363516193,0.03972986632106941,60.11128774377802,3.2258062042583475,7.513910967972253,0.3619502260065911
tp15%_D_same_close,D,same_close,1513,0.612690019828156,0.039729645910217964,60.11095426215978,3.1769141269497663,7.5138692827699725,-0.01730170737064063
line_tp_Craw_S12%_D12%_next_close,all,next_close,1513,0.627230667547918,0.03966911833861396,60.01937604632292,3.2395975721611285,7.502422005790365,1.7297184488154675
tp12%_D+S_next_close,D+S,next_close,1513,0.627230667547918,0.03966911833861396,60.01937604632292,3.2395975721611285,7.502422005790365,1.7297184488154675
tp13%_D_next_close,D,next_close,1513,0.6192994051553206,0.039661160924966556,60.007336479474404,3.2064979384905783,7.500917059934301,0.37091579079788894
line_tp_Craw_S15%_D15%_next_close,all,next_close,1513,0.6159947124917383,0.03964083853701229,59.976588706499605,3.1794682718982292,7.4970735883124515,0.9376092296803631
tp15%_D+S_next_close,D+S,next_close,1513,0.6159947124917383,0.03964083853701229,59.976588706499605,3.1794682718982292,7.4970735883124515,0.9376092296803631
line_tp_Craw_S20%_D15%_next_close,all,next_close,1513,0.6133509583608724,0.03961933266917714,59.94405032846501,3.1711750674994317,7.493006291058127,-0.017823355779612915
line_tp_Craw_S18%_D15%_same_close,all,same_close,1513,0.6140118968935889,0.039581283030122816,59.886481224575824,3.1716913957230504,7.485810153071977,0.522366274793184
line_tp_Craw_S18%_D15%_next_close,all,next_close,1513,0.6140118968935889,0.03958011296829283,59.88471092102705,3.1716271983799094,7.485588865128381,0.13087280336670692
line_tp_C20%_S12%_D20%_same_close,all,same_close,1513,0.6093853271645737,0.03957787859586927,59.8813303155502,3.1519985136956534,7.485166289443776,1.3941905828464904
tp15%_all_same_close,all,same_close,1513,0.6159947124917383,0.039551806062120276,59.84188257198798,3.174573232808313,7.480235321498498,1.4021304713598106
line_tp_C30%_S15%_D20%_next_close,all,next_close,1513,0.6080634500991408,0.03955030228860626,59.83960736266127,3.141478035734829,7.4799509203326595,0.7216467883658092
line_tp_C20%_S15%_D20%_same_close,all,same_close,1513,0.6080634500991408,0.03954813759059044,59.83633217456334,3.1413608266874484,7.479541521820418,1.1856463816362846
line_tp_C30%_S20%_D20%_next_close,all,next_close,1513,0.6054196959682749,0.0395287964207711,59.807068984626675,3.1334324704426755,7.475883623078335,-0.2337857970941668
line_tp_C20%_S12%_D18%_same_close,all,same_close,1513,0.6113681427627231,0.039523715901663606,59.79938215921703,3.1564921371795274,7.474922769902129,1.3941905828464904
line_tp_C20%_S15%_D18%_same_close,all,same_close,1513,0.6100462656972901,0.03949397489638478,59.75438401823017,3.145798869160333,7.469298002278771,1.1856463816362846
line_tp_C30%_S18%_D20%_next_close,all,next_close,1513,0.6060806345009914,0.03948957671988679,59.74772957718871,3.1338331706859766,7.468466197148589,-0.08508963794784696
tp16%_D_same_close,D,same_close,1513,0.6100462656972901,0.03945668971977009,59.69797154601214,3.1506681919604005,7.4622464432515185,-0.2337857970941668
tp20%_trail12%_8%_all_same_close,all,same_close,1513,0.6252478519497686,0.039447362106273275,59.68385886679147,3.2261809775228434,7.4604823583489335,0.5888377012097185
tp12%_D_next_close,D,next_close,1513,0.6226040978189028,0.03943261982528679,59.66155379565892,3.2088357878405946,7.457694224457365,0.3714280858798561
tp16%_D_next_close,D,next_close,1513,0.6100462656972901,0.03938350458331696,59.587242434558554,3.1466790852661513,7.448405304319818,-0.2337857970941668
tp14%_all_same_close,all,same_close,1513,0.619960343688037,0.03936501701545648,59.55927074438565,3.1881980009721027,7.444908843048205,1.7709562101038427
line_tp_Craw_S12%_D18%_next_close,all,next_close,1513,0.6113681427627231,0.0393462904877433,59.53093750795562,3.146811455560246,7.441367188494452,1.1245045658414448
tp16%_D+S_next_close,D+S,next_close,1513,0.6120290812954395,0.03932313706905101,59.49590638547417,3.1494364298277415,7.436988298184271,0.5983653909753991
tp25%_trail12%_8%_all_same_close,all,same_close,1513,0.6252478519497686,0.03930842764138507,59.47365102141561,3.2183403198377185,7.434206377676952,0.5888377012097185
line_tp_Craw_S20%_D15%_same_close,all,same_close,1513,0.6133509583608724,0.03930033769402136,59.46141093105432,3.153693855927824,7.43267636638179,-0.01730170737064063
tp16%_D+S_same_close,D+S,same_close,1513,0.6120290812954395,0.039300030847418434,59.46094667214409,3.1481734239173655,7.432618334018011,0.7426199565841954
line_tp_Craw_S15%_D12%_next_close,all,next_close,1513,0.6259087904824852,0.039288507329033454,59.44351158882762,3.208449837326403,7.430438948603452,1.326860671339832
line_tp_C20%_S12%_D12%_same_close,all,same_close,1513,0.627230667547918,0.03927442359628934,59.42220290118577,3.2173143094198307,7.427775362648221,1.9899266059472485
line_tp_Craw_S20%_D12%_next_close,all,next_close,1513,0.6232650363516193,0.03926700146119829,59.41097321079302,3.199874894333754,7.426371651349128,0.3714280858798561
line_tp_C20%_S18%_D20%_same_close,all,same_close,1513,0.6060806345009914,0.03925785284294911,59.397131351382,3.1213118894740526,7.424641418922751,0.3058821850696578
line_tp_C20%_S15%_D12%_same_close,all,same_close,1513,0.6259087904824852,0.039244682591010514,59.37720476019891,3.2059864010154464,7.422150595024863,1.7813824047370423
line_tp_Craw_S18%_D12%_next_close,all,next_close,1513,0.6239259748843358,0.03922778176031398,59.35163380335506,3.2003723143709046,7.418954225419382,0.5201242450261759
line_tp_C20%_S18%_D18%_same_close,all,same_close,1513,0.6080634500991408,0.03920369014874345,59.31518319504883,3.1256718945218167,7.414397899381104,0.3058821850696578
tp13%_D+S_same_close,D+S,same_close,1513,0.6232650363516193,0.03917985847683705,59.279125875454454,3.1922209998892344,7.409890734431807,2.056392570094823
tp18%_D_next_close,D,next_close,1513,0.6067415730337079,0.039109791974416136,59.17311525729161,3.117775823278331,7.396639407161452,-0.2337857970941668
tp16%_all_same_close,all,same_close,1513,0.6120290812954395,0.03906631630689426,59.107336572331015,3.135398386495987,7.388417071541378,0.7426199565841954
tp13%_D_same_close,D,same_close,1513,0.6192994051553206,0.03902161287618013,59.039700281660544,3.1709175011482964,7.379962535207569,0.36604858666232876
